source,url,name,price_raw,price_vnd,brand,type,is_gaming,is_wireless,has_mic,connection,battery_life_hours,weight_gram,type_was_missing,connection_was_missing,battery_life_hours_was_missing,weight_gram_was_missing,battery_applicable,price_vnd_capped,price_vnd_original,brand_grouped,connection_grouped,price_per_gram,price_per_battery_hour
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-anker-soundcore-a30i.html,Tai nghe không dây ANKER SOUNDCORE A30I,699.000đ,699000,Hãng Khác,in-ear,0,1,1,Bluetooth,24.0,27.75,0,0,0,1,1,699000,699000,Other,Bluetooth,25189.18918918919,29125.0
cellphones,https://cellphones.com.vn/tai-nghe-co-day-baseus-encok-h17.html,Tai nghe có dây Baseus Encok H17,190.000đ,190000,Baseus,in-ear,0,0,1,3.5mm,,12.0,0,0,1,0,0,190000,190000,Baseus,3.5mm,15833.333333333334,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-jbl-c50hi.html,Tai nghe có dây JBL C50HI,5.000.000đ,5000000,Jbl,in-ear,0,0,1,3.5mm,,19.009999999999998,1,0,1,1,0,5000000,5000000,Jbl,3.5mm,263019.4634402946,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-baseus-enock-cz18.html,Tai nghe có dây Baseus Encok CZ18,170.000đ,170000,Baseus,in-ear,0,0,1,Type C,,12.1,0,0,1,0,0,170000,170000,Baseus,Type C,14049.586776859505,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-edifier-p180-type-c.html,Tai nghe có dây Edifier P180 Type C,210.000đ,210000,Edifier,over-ear,0,0,1,Type C,,220.0,1,0,1,1,0,210000,210000,Edifier,Type C,954.5454545454545,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-baseus-encok-h06.html,Tai nghe có dây Baseus Encok H06,190.000đ,190000,Baseus,in-ear,0,0,1,3.5mm,,1.4,0,0,1,0,0,190000,190000,Baseus,3.5mm,135714.2857142857,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-ugreen-ep103-type-c.html,Tai nghe có dây Ugreen Type-C - EP103,5.000.000đ,5000000,Ugreen,in-ear,0,0,0,Type C,,3.6,1,0,1,1,0,5000000,5000000,Other,Type C,1388888.8888888888,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-ugreen-ep01-3-5mm.html,Tai nghe có dây Ugreen 3.5mm - EP101,5.000.000đ,5000000,Ugreen,in-ear,0,0,1,3.5mm,,3.6,1,0,1,1,0,5000000,5000000,Other,3.5mm,1388888.8888888888,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-baseus-encok-c17.html,Tai nghe có dây Baseus Encok C17,190.000đ,190000,Baseus,in-ear,0,0,1,Type C,,42.0,0,0,1,1,0,190000,190000,Baseus,Type C,4523.809523809524,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-ugreen-ep103-lightning.html,Tai nghe có dây Ugreen Lightning - EP103,5.000.000đ,5000000,Ugreen,in-ear,0,0,1,Lightning,,13.17,0,0,1,0,0,5000000,5000000,Other,Other,379650.72133637057,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-ugreen-ep101-type-c.html,Tai nghe có dây Ugreen Type-C - EP101,5.000.000đ,5000000,Ugreen,in-ear,0,0,1,Type C,,3.6,1,0,1,1,0,5000000,5000000,Other,Type C,1388888.8888888888,
cellphones,https://cellphones.com.vn/tai-nghe-nhet-tai-samsung-ia500.html,Tai nghe nhét tai Samsung IA500,240.000đ,240000,Samsung,in-ear,0,0,1,3.5mm,,14.76,0,0,1,0,0,240000,240000,Other,3.5mm,16260.162601626016,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-edifier-p180-plus.html,Tai nghe có dây Edifier P180 Plus,145.000đ,145000,Edifier,over-ear,0,0,1,3.5mm,,220.0,1,0,1,1,0,145000,145000,Edifier,3.5mm,659.0909090909091,
cellphones,https://cellphones.com.vn/tai-nghe-nhet-tai-asus-rog-cetra-rgb.html,Tai nghe nhét tai Rog Cetra RGB,2.090.000đ,2090000,Asus,in-ear,0,0,0,Type C,,26.0,0,0,1,0,0,2090000,2090000,Asus,Type C,80384.61538461539,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-baseus-enock-cz17.html,Tai nghe có dây Baseus Encok CZ17,5.000.000đ,5000000,Baseus,in-ear,0,0,1,Type C,,42.0,0,0,1,1,0,5000000,5000000,Baseus,Type C,119047.61904761905,
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-jbl-endurance-run-3c.html,Tai nghe có dây JBL Endurance Run 3C,850.000đ,850000,Jbl,in-ear,0,1,1,Type C+Bluetooth,32.5,15.39,0,0,1,0,1,850000,850000,Jbl,Type C+Bluetooth,55230.66926575698,26153.846153846152
cellphones,https://cellphones.com.vn/tai-nghe-co-day-edifier-p230-usb-c.html,Tai nghe có dây Edifier P230 (USB-C),5.000.000đ,5000000,Edifier,over-ear,0,0,1,Type C,,220.0,1,0,1,1,0,5000000,5000000,Edifier,Type C,22727.272727272728,
cellphones,https://cellphones.com.vn/tai-nghe-nhet-tai-vivan-q11s.html,Tai nghe nhét tai Vivan Q11s,140.000đ,140000,Vivan,in-ear,0,0,1,3.5mm,,40.0,0,0,1,1,0,140000,140000,Other,3.5mm,3500.0,
cellphones,https://cellphones.com.vn/tai-nghe-nhet-tai-robot-re20.html,Tai nghe có dây Robot RE20,5.000.000đ,5000000,Robot,in-ear,0,0,1,3.5mm,,3.0,1,0,1,1,0,5000000,5000000,Other,3.5mm,1666666.6666666667,
cellphones,https://cellphones.com.vn/tai-nghe-marshall-mode-eq.html,Tai nghe có dây Marshall Mode EQ,1.790.000đ,1790000,Marshall,in-ear,0,0,0,3.5mm,,20.0,0,0,1,0,0,1790000,1790000,Other,3.5mm,89500.0,
cellphones,https://cellphones.com.vn/tai-nghe-nhet-tai-samsung-eg920b.html,Tai nghe nhét tai Samsung EG920B,280.000đ,280000,Samsung,in-ear,0,0,0,3.5mm,,5.4,0,1,1,1,0,280000,280000,Other,3.5mm,51851.85185185185,
cellphones,https://cellphones.com.vn/tai-nghe-nhet-tai-jbl-live-100.html,Tai nghe nhét tai JBL Live 100,950.000đ,950000,Jbl,in-ear,0,0,0,3.5mm,,90.0,0,0,1,0,0,950000,950000,Jbl,3.5mm,10555.555555555555,
cellphones,https://cellphones.com.vn/tai-nghe-co-day-ugreen-ep103-3-5mm.html,Tai nghe có dây Ugreen 3.5mm - EP103,5.000.000đ,5000000,Ugreen,in-ear,0,0,1,3.5mm,,3.6,1,0,1,1,0,5000000,5000000,Other,3.5mm,1388888.8888888888,
cellphones,https://cellphones.com.vn/tai-nghe-nhet-tai-sennheiser-ie-300.html,Tai nghe nhét tai Sennheiser IE 300,6.890.000đ,6890000,Sennheiser,in-ear,0,0,0,3.5mm,,4.0,0,0,1,0,0,6890000,6890000,Sennheiser,3.5mm,1722500.0,
cellphones,https://cellphones.com.vn/tai-nghe-nhet-tai-devia-3-5-mm.html,Tai nghe nhét tai Devia 3.5mm,160.000đ,160000,Devia,in-ear,0,0,1,3.5mm,,13.5,0,0,1,0,0,160000,160000,Other,3.5mm,11851.851851851852,
cellphones,https://cellphones.com.vn/tai-nghe-marshall-mode.html,Tai nghe có dây Marshall Mode,1.290.000đ,1290000,Marshall,in-ear,0,0,0,3.5mm,,17.0,0,0,1,0,0,1290000,1290000,Other,3.5mm,75882.35294117648,
cellphones,https://cellphones.com.vn/tai-nghe-th-thao-bose-ultra-open-earbuds-cu-kim-cuong.html,Tai nghe thể thao Bose Ultra Open Earbuds - Cũ-Kim cương,7.749.000đ,7749000,Bose,in-ear,0,0,0,3.5mm,,6.35,0,1,0,0,0,7749000,7749000,Other,3.5mm,1220314.9606299214,
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-nokia-power-earbuds.html,Tai nghe Không Dây Nokia Power Earbuds Lite,990.000đ,990000,Nokia,in-ear,0,1,0,Bluetooth,40.0,17.5,0,0,0,1,1,990000,990000,Other,Bluetooth,56571.42857142857,24750.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-soundpeats-q.html,Tai nghe bluetooth Earbuds Soundpeats Q,1.190.000đ,1190000,Soundpeats,in-ear,0,1,0,Bluetooth,21.0,45.5,0,0,0,0,1,1190000,1190000,Soundpeats,Bluetooth,26153.846153846152,56666.666666666664
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-soundpeats-truengine-2.html,Tai nghe không dây Earbuds Soundpeats Truepeats Truengine 2,1.700.000đ,1700000,Soundpeats,in-ear,0,1,0,Bluetooth,30.0,45.5,0,0,0,0,1,1700000,1700000,Soundpeats,Bluetooth,37362.63736263736,56666.666666666664
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-cowin-bt1118.html,Tai nghe không dây Earbuds Cowin BT1118,1.990.000đ,1990000,Cowin,in-ear,0,1,0,Bluetooth,118.0,177.0,0,0,0,0,1,1990000,1990000,Other,Bluetooth,11242.937853107345,16864.406779661018
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-soundpeats-truecapsule-2.html,Tai nghe không dây Earbuds Soundpeats True Capsule 2,1.500.000đ,1500000,Soundpeats,in-ear,0,1,0,Bluetooth,40.0,45.5,0,0,0,0,1,1500000,1500000,Soundpeats,Bluetooth,32967.03296703297,37500.0
cellphones,https://cellphones.com.vn/tai-nghe-bose-quietcomfort-earbuds-ii.html,Tai nghe không dây Bose Quietcomfort Earbuds II,5.000.000đ,5000000,Bose,in-ear,0,1,1,Type C+Bluetooth,12.0,6.35,0,0,0,1,1,5000000,5000000,Other,Type C+Bluetooth,787401.5748031497,416666.6666666667
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-earbuds-pisen-a-buds-2000.html,Tai nghe không dây Earbuds Pisen A Buds 2000,1.800.000đ,1800000,Pisen,in-ear,0,1,0,Bluetooth,13.0,3.25,0,0,1,1,1,1800000,1800000,Other,Bluetooth,553846.1538461539,138461.53846153847
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-cowin-apex-elite-active-bt918.html,Tai nghe không dây Earbuds Cowin Apex Elite Active BT918,2.200.000đ,2200000,Cowin,in-ear,0,1,0,Bluetooth,28.0,281.0,0,0,0,1,1,2200000,2200000,Other,Bluetooth,7829.1814946619215,78571.42857142857
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-earbuds-soundpeats-q-tr-ng.html,Tai nghe bluetooth Earbuds Soundpeats Q -Trắng,1.190.000đ,1190000,Soundpeats,in-ear,0,1,0,Bluetooth,110.0,45.5,0,0,0,0,1,1190000,1190000,Soundpeats,Bluetooth,26153.846153846152,10818.181818181818
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-skullcandy-indy-truly-wireless-earbuds.html,Tai nghe Bluetooth Skullcandy Indy Truly Wireless Earbuds,1.190.000đ,1190000,Hãng Khác,in-ear,0,1,0,Bluetooth,16.0,10.5,0,0,0,0,1,1190000,1190000,Other,Bluetooth,113333.33333333333,74375.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-nokia-power-earbuds-den.html,Tai nghe Không Dây Nokia Power Earbuds-Đen,5.000.000đ,5000000,Hãng Khác,in-ear,0,1,0,Bluetooth,8.0,27.75,0,0,0,1,1,5000000,5000000,Other,Bluetooth,180180.18018018018,625000.0
cellphones,https://cellphones.com.vn/tai-nghe-the-thao-xiaomi-open-earbuds-pro.html,Tai nghe thể thao Xiaomi Open Earbuds Pro,5.000.000đ,5000000,Xiaomi,in-ear,0,0,0,Type C,,5.2,0,1,1,1,0,5000000,5000000,Xiaomi,Type C,961538.4615384615,
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-xiaomi-true-wireless-earbuds.html,Tai nghe không dây Xiaomi True Wireless Earbuds,5.000.000đ,5000000,Xiaomi,in-ear,0,1,0,Bluetooth,12.0,5.2,0,0,0,1,1,5000000,5000000,Xiaomi,Bluetooth,961538.4615384615,416666.6666666667
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-ifrogz-earbuds-true-wireless-airtime.html,Tai nghe không dây IFROGZ Earbuds True Wireless Airtime,1.990.000đ,1990000,Ifrogz,in-ear,0,1,0,Bluetooth,10.0,40.0,0,0,0,1,1,1990000,1990000,Other,Bluetooth,49750.0,199000.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-xiaomi-redmi-earbuds.html,Tai nghe không dây Xiaomi Redmi Earbuds,500.000đ,500000,Xiaomi,in-ear,0,1,0,Bluetooth,12.0,5.2,0,0,0,1,1,500000,500000,Xiaomi,Bluetooth,96153.84615384616,41666.666666666664
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-xiaomi-airdots.html,Tai nghe không dây Xiaomi True Wireless Earbuds Basic,550.000đ,550000,Xiaomi,in-ear,0,1,0,Bluetooth,12.0,5.2,0,0,1,1,1,550000,550000,Xiaomi,Bluetooth,105769.23076923077,45833.333333333336
cellphones,https://cellphones.com.vn/tai-nghe-true-wireless-defunc-true-earbuds-d026.html,Tai nghe Bluetooth Defunc EarBuds D026,1.990.000đ,1990000,Defunc,in-ear,0,1,0,Bluetooth,60.0,45.0,0,0,0,1,1,1990000,1990000,Other,Bluetooth,44222.22222222222,33166.666666666664
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-skullcandy-jib-plus-active-earbuds.html,Tai nghe Bluetooth Skullcandy Jib Plus Active Earbuds,950.000đ,950000,Hãng Khác,in-ear,0,1,0,Bluetooth,8.0,27.75,0,0,0,1,1,950000,950000,Other,Bluetooth,34234.23423423423,118750.0
cellphones,https://cellphones.com.vn/tai-nghe-bluetooth-ifrogz-coda-earbuds.html,Tai nghe Bluetooth iFrogz Coda Earbuds,690.000đ,690000,Hãng Khác,in-ear,0,1,0,Bluetooth,5.0,27.75,0,0,0,1,1,690000,690000,Other,Bluetooth,24864.864864864863,138000.0
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-xiaomi-earbuds-basic-trang.html,Tai nghe không dây Xiaomi True Wireless Earbuds,1.000.000đ,1000000,Xiaomi,in-ear,0,1,0,Bluetooth,12.0,5.2,0,0,1,1,1,1000000,1000000,Xiaomi,Bluetooth,192307.6923076923,83333.33333333333
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-earbuds-soundpeats-h1-b-c.html,TAI NGHE KHÔNG DÂY EARBUDS SOUNDPEATS H1-Bạc,5.000.000đ,5000000,Apple,in-ear,0,1,0,Bluetooth,27.0,26.299999999999997,0,0,1,1,1,5000000,5000000,Other,Bluetooth,190114.06844106465,185185.1851851852
cellphones,https://cellphones.com.vn/tai-nghe-khong-day-xiaomi-airdots-trung-bay-cu.html,Tai nghe không dây Xiaomi True Wireless Earbuds Basic trưng bày cũ,5.000.000đ,5000000,Xiaomi,in-ear,0,1,0,Bluetooth,12.0,5.2,0,0,1,1,1,5000000,5000000,Xiaomi,Bluetooth,961538.4615384615,416666.6666666667
gearvn,https://gearvn.com/products/tai-nghe-razer-barracuda-x-2022,Tai nghe Razer Barracuda X 2022,2.750.000₫,2750000,Razer,over-ear,1,0,1,3.5mm+Type C,,250.0,0,0,0,0,0,2750000,2750000,Razer,Other,11000.0,
gearvn,https://gearvn.com/products/tai-nghe-hp-hyperx-cloud-earbuds-ii-red,Tai nghe HP HYPERX Cloud Earbuds II Red,849.000₫,849000,Hyperx,in-ear,1,0,1,3.5mm,,290.0,0,0,1,1,0,849000,849000,Other,3.5mm,2927.5862068965516,
gearvn,https://gearvn.com/products/tai-nghe-onikuma-in-ear-t20-tws-bluetooth-trang,Tai nghe Onikuma In-ear T20 TWS Bluetooth Trắng,640.000₫,640000,Onikuma,in-ear,1,1,1,Type C+Bluetooth,6.0,45.0,0,0,0,1,1,640000,640000,Other,Type C+Bluetooth,14222.222222222223,106666.66666666667
gearvn,https://gearvn.com/products/tai-nghe-razer-barracuda-x-2022-quart,Tai nghe Razer Barracuda X 2022 Quart,2.590.000₫,2590000,Razer,over-ear,1,0,1,Type C,,250.0,0,0,0,0,0,2590000,2590000,Razer,Type C,10360.0,
gearvn,https://gearvn.com/products/tai-nghe-gaming-rapoo-vh160,Tai nghe Gaming Rapoo VH160,690.000₫,690000,Rapoo,over-ear,1,0,0,USB-A,,340.0,0,1,1,0,0,690000,690000,Other,USB-A,2029.4117647058824,
gearvn,https://gearvn.com/products/tai-nghe-hyperx-cloud-stinger-core-ii,Tai nghe HyperX Cloud Stinger Core II,790.000₫,790000,Hyperx,over-ear,1,0,1,3.5mm,,244.0,0,0,1,0,0,790000,790000,Other,3.5mm,3237.7049180327867,
gearvn,https://gearvn.com/products/tai-nghe-logitech-g733-lightspeed-wireless-white,Tai nghe Logitech G733 LIGHTSPEED Wireless White,2.370.000₫,2370000,Logitech,over-ear,1,1,1,USB-A+Bluetooth,29.0,278.0,0,0,0,0,1,2370000,2370000,Other,USB-A+Bluetooth,8525.179856115108,81724.13793103448
gearvn,https://gearvn.com/products/tai-nghe-logitech-g-pro-x-2-lightspeed-white,Tai nghe Logitech G PRO X 2 LIGHTSPEED White,4.870.000₫,4870000,Logitech,over-ear,1,1,1,USB-A+Bluetooth,50.0,345.0,0,0,0,0,1,4870000,4870000,Other,USB-A+Bluetooth,14115.942028985508,97400.0
gearvn,https://gearvn.com/products/tai-nghe-logitech-g733-lightspeed-wireless-black,Tai nghe Logitech G733 LIGHTSPEED Wireless Black,2.370.000₫,2370000,Logitech,over-ear,1,1,1,USB-A+Bluetooth,29.0,278.0,0,0,0,0,1,2370000,2370000,Other,USB-A+Bluetooth,8525.179856115108,81724.13793103448
gearvn,https://gearvn.com/products/tai-nghe-e-dra-eh494w-black,Tai nghe E-Dra EH494W Black,950.000₫,950000,Dra,over-ear,1,1,1,3.5mm+Bluetooth,25.0,40.0,0,0,1,1,1,950000,950000,Other,3.5mm+Bluetooth,23750.0,38000.0
gearvn,https://gearvn.com/products/tai-nghe-onikuma-in-ear-t18-enc-bluetooth-den,Tai nghe Onikuma In-ear T18 ENC Bluetooth Đen,590.000₫,590000,Trung Quốc,in-ear,1,1,1,Bluetooth,180.0,3.9,0,0,1,0,1,590000,590000,Other,Bluetooth,151282.05128205128,3277.777777777778
gearvn,https://gearvn.com/products/tai-nghe-razer-hammerhead-v3-wired-earbuds,Tai nghe Razer Hammerhead V3 Wired Earbuds,1.190.000₫,1190000,Razer,in-ear,1,0,1,3.5mm,,25.0,0,0,1,0,0,1190000,1190000,Razer,3.5mm,47600.0,
gearvn,https://gearvn.com/products/tai-nghe-logitech-g-pro-x-2-lightspeed-black,Tai nghe Logitech G PRO X 2 LIGHTSPEED Black,4.870.000₫,4870000,Logitech,over-ear,1,1,1,Type C+Bluetooth,50.0,345.0,0,0,0,0,1,4870000,4870000,Other,Type C+Bluetooth,14115.942028985508,97400.0
gearvn,https://gearvn.com/products/tai-nghe-logitech-g-pro-x-2-lightspeed-pink,Tai nghe Logitech G PRO X 2 LIGHTSPEED Pink,4.870.000₫,4870000,Logitech,over-ear,1,1,1,Type C+Bluetooth,50.0,345.0,0,0,0,0,1,4870000,4870000,Other,Type C+Bluetooth,14115.942028985508,97400.0
gearvn,https://gearvn.com/products/tai-nghe-corsair-hs35-v2-carbon,Tai nghe Corsair HS35 V2 Carbon,890.000₫,890000,Mỹ,over-ear,1,0,1,3.5mm,,250.0,0,0,1,0,0,890000,890000,Other,3.5mm,3560.0,
gearvn,https://gearvn.com/products/tai-nghe-hp-hyperx-cloud-iii-black,Tai nghe HP HyperX Cloud III Black,2.190.000₫,2190000,Hp Hyperx,over-ear,1,0,1,3.5mm+USB-A,,320.0,0,0,0,0,0,2190000,2190000,Other,3.5mm+USB-A,6843.75,
gearvn,https://gearvn.com/products/tai-nghe-logitech-g522-lightspeed-wireless-white,Tai nghe Logitech G522 Lightspeed Wireless White,3.390.000₫,3390000,Logitech,over-ear,1,1,1,Type C+Bluetooth,90.0,290.0,0,0,0,0,1,3390000,3390000,Other,Type C+Bluetooth,11689.655172413793,37666.666666666664
gearvn,https://gearvn.com/products/tai-nghe-razer-kraken-kitty-v2-bt-white,Tai nghe Razer Kraken Kitty V2 BT White,2.690.000₫,2690000,Razer,over-ear,1,1,1,Bluetooth,20.0,280.0,0,0,0,0,1,2690000,2690000,Razer,Bluetooth,9607.142857142857,134500.0
gearvn,https://gearvn.com/products/tai-nghe-razer-kraken-kitty-v2-bt-quartz,Tai nghe Razer Kraken Kitty V2 BT Quartz,2.690.000₫,2690000,Razer,over-ear,1,0,0,USB-A,,325.0,0,0,0,0,0,2690000,2690000,Razer,USB-A,8276.923076923076,
gearvn,https://gearvn.com/products/tai-nghe-logitech-g435-lightspeed-wireless-black,Tai nghe Logitech G435 Lightspeed Wireless - Black,1.390.000₫,1390000,Logitech,over-ear,1,1,1,USB-A+Bluetooth,18.0,165.0,0,0,0,0,1,1390000,1390000,Other,USB-A+Bluetooth,8424.242424242424,77222.22222222222
gearvn,https://gearvn.com/products/tai-nghe-hp-hyperx-cloud-earbuds-ii-black,Tai nghe HP HYPERX Cloud Earbuds II Black,849.000₫,849000,Hp,in-ear,1,0,1,3.5mm,,40.0,0,0,1,1,0,849000,849000,Other,3.5mm,21225.0,
gearvn,https://gearvn.com/products/tai-nghe-razer-kraken-kitty-v3-x-white,Tai nghe Razer Kraken Kitty V3 X White,1.790.000₫,1790000,Razer,over-ear,1,0,1,3.5mm,,270.0,0,0,0,0,0,1790000,1790000,Razer,3.5mm,6629.62962962963,
gearvn,https://gearvn.com/products/tai-nghe-razer-kraken-kitty-v3-x-quartz,Tai nghe Razer Kraken Kitty V3 X Quartz,1.790.000₫,1790000,Razer,over-ear,1,0,1,3.5mm,,270.0,0,0,0,0,0,1790000,1790000,Razer,3.5mm,6629.62962962963,
gearvn,https://gearvn.com/products/tai-nghe-logitech-g733-lightspeed-wireless-lilac,Tai nghe Logitech G733 LIGHTSPEED Wireless Lilac,2.390.000₫,2390000,Logitech,over-ear,1,1,1,USB-A+Bluetooth,29.0,278.0,0,0,0,0,1,2390000,2390000,Other,USB-A+Bluetooth,8597.122302158274,82413.79310344828
gearvn,https://gearvn.com/products/tai-nghe-razer-hammerhead-v3-wired-earbuds-white,Tai nghe Razer Hammerhead V3 Wired Earbuds White,1.190.000₫,1190000,Razer,in-ear,1,0,1,Type C,,270.0,0,0,1,1,0,1190000,1190000,Razer,Type C,4407.407407407408,
gearvn,https://gearvn.com/products/tai-nghe-logitech-g522-lightspeed-wireless-black,Tai nghe Logitech G522 Lightspeed Wireless Black,3.390.000₫,3390000,Logitech,over-ear,1,1,1,Type C+Bluetooth,90.0,290.0,0,0,0,0,1,3390000,3390000,Other,Type C+Bluetooth,11689.655172413793,37666.666666666664
gearvn,https://gearvn.com/products/tai-nghe-razer-kraken-bt-kitty-edition-quartz,Tai nghe Razer Kraken BT Kitty Edition - Quartz,1.990.000₫,1990000,Razer,over-ear,1,1,1,Bluetooth,20.0,295.0,0,0,0,0,1,1990000,1990000,Razer,Bluetooth,6745.762711864407,99500.0
gearvn,https://gearvn.com/products/tai-nghe-hp-hyperx-cloud-iii-red,Tai nghe HP HyperX Cloud III Red,2.190.000₫,2190000,Hp Hyperx,over-ear,1,0,1,USB-A,,304.0,0,0,1,0,0,2190000,2190000,Other,USB-A,7203.9473684210525,
gearvn,https://gearvn.com/products/tai-nghe-true-wireless-rapoo-i100,Tai nghe True Wireless Rapoo i100,690.000₫,690000,Rapoo,over-ear,0,1,1,Bluetooth,100.0,340.0,1,0,0,1,1,690000,690000,Other,Bluetooth,2029.4117647058824,6900.0
gearvn,https://gearvn.com/products/tai-nghe-dareu-eh416-rgb,Tai nghe DareU EH416 RGB,370.000₫,370000,Dareu,over-ear,1,0,1,USB-A,,300.0,0,0,1,0,0,370000,370000,Other,USB-A,1233.3333333333333,
gearvn,https://gearvn.com/products/tai-nghe-onikuma-in-ear-t20-tws-bluetooth-den,Tai nghe Onikuma In-ear T20 TWS Bluetooth Đen,640.000₫,640000,Onikuma,in-ear,1,1,1,Bluetooth,5.0,45.0,0,0,0,0,1,640000,640000,Other,Bluetooth,14222.222222222223,128000.0
gearvn,https://gearvn.com/products/tai-nghe-onikuma-in-ear-t18-enc-bluetooth-trang,Tai nghe Onikuma In-ear T18 ENC Bluetooth Trắng,590.000₫,590000,Onikuma,in-ear,1,1,1,Bluetooth,5.5,45.0,0,0,1,1,1,590000,590000,Other,Bluetooth,13111.111111111111,107272.72727272728
gearvn,https://gearvn.com/products/tai-nghe-asus-rog-cetra-true-wireless,Tai nghe Asus ROG Cetra True Wireless,1.750.000₫,1750000,Asus,in-ear,1,1,1,Type C+Bluetooth,21.0,47.0,0,0,0,0,1,1750000,1750000,Asus,Type C+Bluetooth,37234.04255319149,83333.33333333333
gearvn,https://gearvn.com/products/razer-hammerhead-pro-v2,Tai nghe Razer Hammerhead Pro V2 (RZ04-01730100-R3A1),750.000₫,750000,Razer,in-ear,1,0,1,3.5mm,,270.0,0,0,1,1,0,750000,750000,Razer,3.5mm,2777.777777777778,
gearvn,https://gearvn.com/products/tai-nghe-corsair-hs55-carbon,Tai nghe Corsair HS55 Carbon (CA-9011260-AP),990.000₫,990000,Corsair,over-ear,1,0,1,3.5mm,,273.0,0,0,0,0,0,990000,990000,Other,3.5mm,3626.3736263736264,
gearvn,https://gearvn.com/products/tai-nghe-bluetooth-soundpeats-air-3-pro,Tai nghe Bluetooth SoundPeats Air 3 Pro,1.590.000₫,1590000,Bluetooth,in-ear,1,1,1,Bluetooth,7.0,40.0,1,0,0,1,1,1590000,1590000,Other,Bluetooth,39750.0,227142.85714285713
gearvn,https://gearvn.com/products/tai-nghe-asus-rog-cetra-true-wireless-white,Tai nghe Asus ROG Cetra True Wireless White,1.650.000₫,1650000,Asus,in-ear,1,1,1,Bluetooth,27.0,297.0,0,0,0,1,1,1650000,1650000,Asus,Bluetooth,5555.555555555556,61111.11111111111
gearvn,https://gearvn.com/products/tai-nghe-steelseries-arctis-nova-7-dragon-edition,Tai nghe Steelseries Arctis Nova 7 Dragon Edition,3.990.000₫,3990000,Steelseries,over-ear,1,0,1,Type C,,359.0,0,0,0,0,0,3990000,3990000,Other,Type C,11114.206128133705,
gearvn,https://gearvn.com/products/tai-nghe-dareu-eh469-7-1-rgb,Tai nghe DAREU EH469 7.1 RGB Black,400.000₫,400000,Dareu,over-ear,1,0,1,USB-A,,280.0,0,0,1,0,0,400000,400000,Other,USB-A,1428.5714285714287,
gearvn,https://gearvn.com/products/tai-nghe-corsair-hs35-surround-v2-carbon,Tai nghe Corsair HS35 Surround v2 Carbon,1.290.000₫,1290000,Corsair,over-ear,1,0,1,3.5mm,,250.0,0,0,1,0,0,1290000,1290000,Other,3.5mm,5160.0,
gearvn,https://gearvn.com/products/tai-nghe-logitech-g435-lightspeed-wireless-white,Tai nghe Logitech G435 Lightspeed Wireless - White,1.390.000₫,1390000,Logitech,over-ear,1,1,1,Type C+Bluetooth,18.0,165.0,0,0,0,0,1,1390000,1390000,Other,Type C+Bluetooth,8424.242424242424,77222.22222222222
gearvn,https://gearvn.com/products/tai-nghe-razer-kraken-v3-x-usb,Tai nghe Razer Kraken V3 X USB,1.250.000₫,1250000,Razer,over-ear,1,0,1,USB-A,,285.0,0,0,0,0,0,1250000,1250000,Razer,USB-A,4385.964912280701,
gearvn,https://gearvn.com/products/tai-nghe-asus-rog-cetra-ii-core,Tai nghe Asus ROG Cetra II Core,990.000₫,990000,Asus,in-ear,1,0,1,3.5mm,,28.0,0,0,1,0,0,990000,990000,Asus,3.5mm,35357.142857142855,
gearvn,https://gearvn.com/products/tai-nghe-khong-day-razer-blackshark-v3-pro-counter-strike-2-edition,Tai nghe không dây Razer Blackshark V3 Pro Counter-Strike 2 Edition,8.290.000₫,7900000,Razer,over-ear,1,1,1,USB-A+Bluetooth,40.0,387.0,0,0,0,0,1,7900000,8290000,Razer,USB-A+Bluetooth,20413.43669250646,197500.0
